id,created_at,color,roll
mDlZwx8nrj,2025-08-05 05:56:41,black,13
9YrJNVqJrK,2025-08-05 05:57:11,black,9
jxrM73npkQ,2025-08-05 05:57:41,red,7
LKl3WJ6blN,2025-08-05 05:58:11,black,10
WplzmGbKkn,2025-08-05 05:58:41,red,1
yAlAVLnMrG,2025-08-05 05:59:11,red,6
3Ery2myR1j,2025-08-05 05:59:41,black,11
KRkb4OQNrL,2025-08-05 06:00:11,red,7
GR1pDqGL15,2025-08-05 06:00:41,red,3
3elYe66olL,2025-08-05 06:01:11,red,7
OWld477Vl3,2025-08-05 06:01:41,black,13
AXlOXVV0rO,2025-08-05 06:02:11,red,4
M9rKaVVOk6,2025-08-05 06:02:41,black,14
WG17aoo6lZ,2025-08-05 06:03:11,red,1
BylLPjjolG,2025-08-05 06:03:41,red,5
gM19qyyv1A,2025-08-05 06:04:11,black,11
xmlNmVVmkv,2025-08-05 06:04:41,red,2
7dlEP66Okv,2025-08-05 06:05:11,red,7
QqlPm22drz,2025-08-05 06:05:42,black,14
EV1eaLLJ1o,2025-08-05 06:06:12,red,7
Nz1xzJJAlp,2025-08-05 06:06:42,black,10
V5k0XjjjkY,2025-08-05 06:07:12,red,1
vRl8RAAd1K,2025-08-05 06:07:42,red,5
3V1qw88qlB,2025-08-05 06:08:12,black,10
MerWeVV0kX,2025-08-05 06:08:42,red,5
N8r2oMMm1b,2025-08-05 06:09:12,red,5
Y8kG7VVQkZ,2025-08-05 06:09:42,white,0
DV1aeddb1e,2025-08-05 06:10:12,black,13
JblRmDD9kO,2025-08-05 06:10:42,black,8
AKl5Rjj3r9,2025-08-05 06:11:12,black,9
O2l46jjO1n,2025-08-05 06:11:42,red,4
8Lkna66413,2025-08-05 06:12:12,red,1
eRlv8XXN1j,2025-08-05 06:12:42,red,3
04lQmxxRln,2025-08-05 06:13:12,red,5
zokgZNN81y,2025-08-05 06:13:42,red,2
4J1mX88Krj,2025-08-05 06:14:12,black,11
Jw1DPVVO1E,2025-08-05 06:14:43,red,3
o5rVGxx01K,2025-08-05 06:15:13,red,5
2O1BX99elK,2025-08-05 06:15:43,red,4
4ekjRvvjk9,2025-08-05 06:16:13,red,2
YArwwJJgrz,2025-08-05 06:16:43,red,1
pJ1ov88jrd,2025-08-05 06:17:13,red,6
KV16xjj2lB,2025-08-05 06:17:43,black,14
96rX6xx9kO,2025-08-05 06:18:13,white,0
mDlZwxxnrj,2025-08-05 06:18:43,black,9
9YrJNVVJrK,2025-08-05 06:19:13,black,13
jxrM733pkQ,2025-08-05 06:19:43,red,5
LKl3WJJblN,2025-08-05 06:20:13,black,11
WplzmGGKkn,2025-08-05 06:20:43,black,12
yAlAVLLMrG,2025-08-05 06:21:13,black,8
3Ery2mmR1j,2025-08-05 06:21:43,black,9
KRkb4OONrL,2025-08-05 06:22:13,red,7
GR1pDqqL15,2025-08-05 06:22:43,black,14
3elYe6qolL,2025-08-05 06:23:13,red,7
OWld47DVl3,2025-08-05 06:23:43,red,7
AXlOXVR0rO,2025-08-05 06:24:14,red,6
M9rKaVoOk6,2025-08-05 06:24:44,red,5
WG17aoY6lZ,2025-08-05 06:25:14,black,13
BylLPj0olG,2025-08-05 06:25:44,black,10
gM19qyOv1A,2025-08-05 06:26:14,black,8
xmlNmVqmkv,2025-08-05 06:26:44,red,2
yAlAVLXbrG,2025-08-05 06:27:14,black,9
3Ery2mzw1j,2025-08-05 06:27:44,red,6
KRkb4OBJrL,2025-08-05 06:28:14,red,5
GR1pDqzG15,2025-08-05 06:28:44,black,13
3elYe6q6lL,2025-08-05 06:29:14,black,14
OWld47DDl3,2025-08-05 06:29:44,black,13
AXlOXVR7rO,2025-08-05 06:30:14,red,1
M9rKaVo2k6,2025-08-05 06:30:44,red,4
WG17aoYmlZ,2025-08-05 06:31:14,black,13
BylLPj0mlG,2025-08-05 06:31:44,red,3
gM19qyO01A,2025-08-05 06:32:14,black,14
xmlNmVqOkv,2025-08-05 06:32:44,red,7
7dlEP6gYkv,2025-08-05 06:33:15,red,3
QqlPm25Brz,2025-08-05 06:33:45,red,1
EV1eaLDz1o,2025-08-05 06:34:15,white,0
Nz1xzJoPlp,2025-08-05 06:34:45,red,5
V5k0XjRBkY,2025-08-05 06:35:15,black,12
vRl8RAdV1K,2025-08-05 06:35:45,red,2
3V1qw89zlB,2025-08-05 06:36:15,red,3
MerWeVq4kX,2025-08-05 06:36:45,red,7
N8r2oMR71b,2025-08-05 06:37:15,red,3
Y8kG7V0WkZ,2025-08-05 06:37:45,black,9
DV1aedDj1e,2025-08-05 06:38:15,red,6
JblRmDzRkO,2025-08-05 06:38:45,white,0
AKl5Rjb8r9,2025-08-05 06:39:15,black,9
O2l46jyz1n,2025-08-05 06:39:45,black,11
8Lkna6KV13,2025-08-05 06:40:15,red,3
eRlv8XvW1j,2025-08-05 06:40:45,black,14
04lQmxqJln,2025-08-05 06:41:15,red,7
zokgZNAg1y,2025-08-05 06:41:46,red,7
4J1mX8O3rj,2025-08-05 06:42:16,red,5
Jw1DPVgD1E,2025-08-05 06:42:46,red,7
o5rVGxV31K,2025-08-05 06:43:16,black,11
2O1BX9nLlK,2025-08-05 06:43:46,black,11
4ekjRvpWk9,2025-08-05 06:44:16,black,8
YArwwJvRrz,2025-08-05 06:44:46,black,13
pJ1ov8Zmrd,2025-08-05 06:45:16,black,13
KV16xjNGlB,2025-08-05 06:45:46,black,10
96rX6xVwkO,2025-08-05 06:46:16,red,6
mDlZwxQgrj,2025-08-05 06:46:46,red,1
9YrJNVpZrK,2025-08-05 06:47:16,black,14
jxrM73O8kQ,2025-08-05 06:47:46,black,10
LKl3WJ7MlN,2025-08-05 06:48:16,white,0
WplzmGqmkn,2025-08-05 06:48:46,red,1
yAlAVLobrG,2025-08-05 06:49:16,black,12
3Ery2mqw1j,2025-08-05 06:49:46,red,5
KRkb4OVJrL,2025-08-05 06:50:16,black,10
GR1pDqwG15,2025-08-05 06:50:47,black,10
3elYe626lL,2025-08-05 06:51:17,red,7
OWld47wDl3,2025-08-05 06:51:47,red,5
AXlOXV77rO,2025-08-05 06:52:17,red,2
M9rKaVY2k6,2025-08-05 06:52:47,red,1
WG17aoEmlZ,2025-08-05 06:53:17,black,10
BylLPjdmlG,2025-08-05 06:53:47,white,0
gM19qyo01A,2025-08-05 06:54:17,red,2
xmlNmVKOkv,2025-08-05 06:54:47,red,7
7dlEP6oYkv,2025-08-05 06:55:17,red,3
QqlPm2LBrz,2025-08-05 06:55:47,black,13
EV1eaLwz1o,2025-08-05 06:56:17,black,8
Nz1xzJnPlp,2025-08-05 06:56:47,red,3
V5k0XjdBkY,2025-08-05 06:57:17,red,5
vRl8RAPV1K,2025-08-05 06:57:47,red,1
3V1qw8qzlB,2025-08-05 06:58:17,black,11
MerWeVG4kX,2025-08-05 06:58:48,red,7
N8r2oMK71b,2025-08-05 06:59:18,red,1
Y8kG7VAWkZ,2025-08-05 06:59:48,red,5
DV1aed2j1e,2025-08-05 07:00:18,black,12
JblRmDNRkO,2025-08-05 07:00:48,black,9
AKl5Rj98r9,2025-08-05 07:01:18,black,12
O2l46jLz1n,2025-08-05 07:01:48,black,12
8Lkna6wV13,2025-08-05 07:02:18,red,2
eRlv8XVW1j,2025-08-05 07:02:48,red,5
04lQmx9Jln,2025-08-05 07:03:18,red,7
zokgZNwg1y,2025-08-05 07:03:48,black,11
4J1mX863rj,2025-08-05 07:04:18,red,1
Jw1DPVoD1E,2025-08-05 07:04:48,black,12
o5rVGx231K,2025-08-05 07:05:18,white,0
2O1BX9oLlK,2025-08-05 07:05:48,red,2
4ekjRvwWk9,2025-08-05 07:06:18,red,5
YArwwJqRrz,2025-08-05 07:06:48,red,6
pJ1ov8Wmrd,2025-08-05 07:07:18,red,2
KV16xjDGlB,2025-08-05 07:07:49,red,4
96rX6xWwkO,2025-08-05 07:08:19,red,6
mDlZwx6grj,2025-08-05 07:08:49,black,14
9YrJNV2ZrK,2025-08-05 07:09:19,red,2
jxrM73o8kQ,2025-08-05 07:09:49,red,1
LKl3WJnMlN,2025-08-05 07:10:19,red,7
WplzmGWmkn,2025-08-05 07:10:49,black,8
yAlAVL3brG,2025-08-05 07:11:19,black,8
3Ery2mnw1j,2025-08-05 07:11:49,black,10
KRkb4OqJrL,2025-08-05 07:12:19,red,3
GR1pDqZG15,2025-08-05 07:12:49,red,7
3elYe606lL,2025-08-05 07:13:19,black,9
OWld476Dl3,2025-08-05 07:13:49,red,2
AXlOXVD7rO,2025-08-05 07:14:19,red,7
M9rKaV22k6,2025-08-05 07:14:49,red,4
WG17aowmlZ,2025-08-05 07:15:19,black,14
BylLPj2mlG,2025-08-05 07:15:49,red,6
gM19qyn01A,2025-08-05 07:16:19,black,14
xmlNmV5Okv,2025-08-05 07:16:49,black,12
yAlAVL3ArG,2025-08-05 07:17:20,red,4
3Ery2mnE1j,2025-08-05 07:17:50,white,0
KRkb4OqRrL,2025-08-05 07:18:20,red,1
GR1pDqZd15,2025-08-05 07:18:50,red,4
3elYe60KlL,2025-08-05 07:19:20,black,9
OWld476el3,2025-08-05 07:19:50,black,8
AXlOXVDZrO,2025-08-05 07:20:20,white,0
M9rKaV2Pk6,2025-08-05 07:20:50,red,4
WG17aowPlZ,2025-08-05 07:21:20,black,13
BylLPj25lG,2025-08-05 07:21:50,red,5
gM19qynL1A,2025-08-05 07:22:20,red,2
xmlNmV5Wkv,2025-08-05 07:22:50,red,7
7dlEP6Xykv,2025-08-05 07:23:20,red,3
QqlPm23Prz,2025-08-05 07:23:50,red,5
EV1eaLqR1o,2025-08-05 07:24:20,red,1
Nz1xzJWGlp,2025-08-05 07:24:50,red,5
V5k0XjovkY,2025-08-05 07:25:20,red,4
vRl8RAzM1K,2025-08-05 07:25:51,black,10
3V1qw8W3lB,2025-08-05 07:26:21,red,1
MerWeV0NkX,2025-08-05 07:26:51,red,1
N8r2oMnB1b,2025-08-05 07:27:21,black,9
Y8kG7V2ekZ,2025-08-05 07:27:51,black,8
DV1aedq91e,2025-08-05 07:28:21,black,12
JblRmD0wkO,2025-08-05 07:28:51,red,3
AKl5Rjmvr9,2025-08-05 07:29:21,black,8
O2l46jmG1n,2025-08-05 07:29:51,black,9
8Lkna6e013,2025-08-05 07:30:21,red,6
eRlv8Xja1j,2025-08-05 07:30:51,red,1
04lQmxy6ln,2025-08-05 07:31:21,black,14
zokgZNKL1y,2025-08-05 07:31:51,black,8
4J1mX8Pxrj,2025-08-05 07:32:21,red,1
Jw1DPVwP1E,2025-08-05 07:32:51,red,4
o5rVGxOK1K,2025-08-05 07:33:21,black,14
2O1BX9wAlK,2025-08-05 07:33:51,red,5
4ekjRv9zk9,2025-08-05 07:34:21,red,4
YArwwJjQrz,2025-08-05 07:34:52,white,0
pJ1ov8x8rd,2025-08-05 07:35:22,white,0
KV16xjmplB,2025-08-05 07:35:52,red,5
96rX6x7VkO,2025-08-05 07:36:22,black,14
mDlZwx96rj,2025-08-05 07:36:52,red,6
9YrJNVwwrK,2025-08-05 07:37:22,black,11
jxrM73wXkQ,2025-08-05 07:37:52,red,6
LKl3WJo9lN,2025-08-05 07:38:22,black,11
WplzmGjokn,2025-08-05 07:38:52,black,10
yAlAVLwArG,2025-08-05 07:39:22,red,1
3Ery2mXE1j,2025-08-05 07:39:52,black,14
KRkb4ObRrL,2025-08-05 07:40:22,red,5
GR1pDqjd15,2025-08-05 07:40:52,black,14
3elYe6LKlL,2025-08-05 07:41:22,black,12
OWld47Yel3,2025-08-05 07:41:52,red,3
AXlOXVwZrO,2025-08-05 07:42:22,red,3
M9rKaVwPk6,2025-08-05 07:42:52,black,8
WG17aomPlZ,2025-08-05 07:43:22,black,10
BylLPjw5lG,2025-08-05 07:43:52,red,3
gM19qymL1A,2025-08-05 07:44:23,red,1
xmlNmVwWkv,2025-08-05 07:44:53,black,13
7dlEP6wykv,2025-08-05 07:45:23,red,7
QqlPm2APrz,2025-08-05 07:45:53,red,6
EV1eaLdR1o,2025-08-05 07:46:23,red,1
Nz1xzJjGlp,2025-08-05 07:46:53,red,1
V5k0XjmvkY,2025-08-05 07:47:23,red,1
vRl8RAmM1K,2025-08-05 07:47:53,black,13
3V1qw8j3lB,2025-08-05 07:48:23,red,1
MerWeVKNkX,2025-08-05 07:48:53,black,10
N8r2oMmB1b,2025-08-05 07:49:23,black,13
Y8kG7VwekZ,2025-08-05 07:49:53,red,2
DV1aedy91e,2025-08-05 07:50:23,black,8
JblRmDbwkO,2025-08-05 07:50:53,black,9
AKl5Rjwvr9,2025-08-05 07:51:23,red,1
O2l46j4G1n,2025-08-05 07:51:53,black,11
8Lkna6O013,2025-08-05 07:52:23,black,14
eRlv8Xea1j,2025-08-05 07:52:53,red,1
04lQmxQ6ln,2025-08-05 07:53:24,red,5
zokgZNXL1y,2025-08-05 07:53:54,red,3
4J1mX8dxrj,2025-08-05 07:54:24,black,11
Jw1DPVXP1E,2025-08-05 07:54:54,red,7
o5rVGxQK1K,2025-08-05 07:55:24,black,13
2O1BX9WAlK,2025-08-05 07:55:54,black,12
4ekjRvbzk9,2025-08-05 07:56:24,red,6
YArwwJxQrz,2025-08-05 07:56:54,black,10
pJ1ov8z8rd,2025-08-05 07:57:24,red,6
KV16xjvplB,2025-08-05 07:57:54,red,1
96rX6xXVkO,2025-08-05 07:58:24,red,4
mDlZwxX6rj,2025-08-05 07:58:54,red,4
9YrJNVQwrK,2025-08-05 07:59:24,black,13
jxrM73XXkQ,2025-08-05 07:59:54,black,11
LKl3WJ49lN,2025-08-05 08:00:24,black,11
WplzmGDokn,2025-08-05 08:00:54,red,6
yAlAVLjArG,2025-08-05 08:01:24,black,12
3Ery2mDE1j,2025-08-05 08:01:54,red,1
KRkb4OXRrL,2025-08-05 08:02:25,black,8
GR1pDq7d15,2025-08-05 08:02:55,black,12
3elYe6XKlL,2025-08-05 08:03:25,black,9
OWld47Xel3,2025-08-05 08:03:55,black,11
AXlOXVQZrO,2025-08-05 08:04:25,red,7
M9rKaVQPk6,2025-08-05 08:04:55,red,5
WG17ao4PlZ,2025-08-05 08:05:25,black,9
BylLPjm5lG,2025-08-05 08:05:55,red,1
gM19qy5L1A,2025-08-05 08:06:25,red,2
xmlNmVQWkv,2025-08-05 08:06:55,red,6
yAlAVLjgrG,2025-08-05 08:07:25,black,10
3Ery2mDG1j,2025-08-05 08:07:55,red,4
KRkb4OX2rL,2025-08-05 08:08:25,red,3
GR1pDq7P15,2025-08-05 08:08:55,black,9
3elYe6XJlL,2025-08-05 08:09:25,red,1
OWld47Xnl3,2025-08-05 08:09:55,black,11
AXlOXVQmrO,2025-08-05 08:10:25,red,1
M9rKaVQXk6,2025-08-05 08:10:55,red,4
WG17ao4XlZ,2025-08-05 08:11:26,black,13
BylLPjmWlG,2025-08-05 08:11:56,red,4
gM19qy5E1A,2025-08-05 08:12:26,black,14
xmlNmVQvkv,2025-08-05 08:12:56,black,13
7dlEP6DRkv,2025-08-05 08:13:26,red,5
QqlPm2perz,2025-08-05 08:13:56,black,12
EV1eaLOg1o,2025-08-05 08:14:26,red,1
Nz1xzJKOlp,2025-08-05 08:14:56,red,2
V5k0XjKGkY,2025-08-05 08:15:26,red,3
vRl8RAxg1K,2025-08-05 08:15:56,red,7
3V1qw8AalB,2025-08-05 08:16:26,red,7
MerWeV9ekX,2025-08-05 08:16:56,red,5
N8r2oMLD1b,2025-08-05 08:17:26,red,4
Y8kG7VDdkZ,2025-08-05 08:17:56,white,0
DV1aedbM1e,2025-08-05 08:18:26,red,7
JblRmDdnkO,2025-08-05 08:18:56,white,0
AKl5RjEjr9,2025-08-05 08:19:26,red,3
O2l46jNy1n,2025-08-05 08:19:56,white,0
8Lkna6xw13,2025-08-05 08:20:27,red,3
eRlv8Xdw1j,2025-08-05 08:20:57,black,9
04lQmxYyln,2025-08-05 08:21:27,red,3
zokgZN7X1y,2025-08-05 08:21:57,red,4
4J1mX8eerj,2025-08-05 08:22:27,red,1
Jw1DPV6x1E,2025-08-05 08:22:57,red,1
o5rVGxLy1K,2025-08-05 08:23:27,red,7
2O1BX9D2lK,2025-08-05 08:23:57,red,7
4ekjRvN5k9,2025-08-05 08:24:27,red,7
YArwwJOErz,2025-08-05 08:24:57,black,13
pJ1ov80drd,2025-08-05 08:25:27,red,3
KV16xjPVlB,2025-08-05 08:25:57,red,1
96rX6xNZkO,2025-08-05 08:26:27,black,8
mDlZwxPyrj,2025-08-05 08:26:57,red,6
9YrJNVDYrK,2025-08-05 08:27:28,white,0
jxrM73AzkQ,2025-08-05 08:27:58,black,9
LKl3WJ9plN,2025-08-05 08:28:28,black,12
WplzmGLykn,2025-08-05 08:28:58,white,0
yAlAVLBgrG,2025-08-05 08:29:28,black,14
3Ery2m7G1j,2025-08-05 08:29:58,red,7
KRkb4Op2rL,2025-08-05 08:30:28,red,5
GR1pDq8P15,2025-08-05 08:30:58,red,2
3elYe6EJlL,2025-08-05 08:31:28,black,11
OWld47dnl3,2025-08-05 08:31:58,black,12
AXlOXVbmrO,2025-08-05 08:32:28,red,2
M9rKaVjXk6,2025-08-05 08:32:58,red,7
WG17aoeXlZ,2025-08-05 08:33:28,black,8
BylLPj3WlG,2025-08-05 08:33:58,black,12
gM19qy0E1A,2025-08-05 08:34:28,black,11
xmlNmVyvkv,2025-08-05 08:34:58,black,12
7dlEP60Rkv,2025-08-05 08:35:28,black,8
QqlPm27erz,2025-08-05 08:35:58,red,5
EV1eaL9g1o,2025-08-05 08:36:29,red,1
Nz1xzJgOlp,2025-08-05 08:36:59,black,14
V5k0XjnGkY,2025-08-05 08:37:29,red,4
vRl8RApg1K,2025-08-05 08:37:59,red,7
3V1qw8galB,2025-08-05 08:38:29,red,7
MerWeVxekX,2025-08-05 08:38:59,red,7
N8r2oM5D1b,2025-08-05 08:39:29,red,4
Y8kG7VqdkZ,2025-08-05 08:39:59,red,4
DV1aedOM1e,2025-08-05 08:40:29,black,10
JblRmD9nkO,2025-08-05 08:40:59,black,10
AKl5RjAjr9,2025-08-05 08:41:29,black,11
O2l46jMy1n,2025-08-05 08:41:59,red,7
8Lkna6gw13,2025-08-05 08:42:29,black,9
eRlv8Xgw1j,2025-08-05 08:42:59,red,1
04lQmxLyln,2025-08-05 08:43:29,red,4
zokgZNEX1y,2025-08-05 08:43:59,black,12
4J1mX8qerj,2025-08-05 08:44:29,black,8
Jw1DPVxx1E,2025-08-05 08:44:59,red,4
o5rVGxey1K,2025-08-05 08:45:30,red,7
2O1BX9P2lK,2025-08-05 08:46:00,white,0
4ekjRvx5k9,2025-08-05 08:46:30,black,11
YArwwJDErz,2025-08-05 08:47:00,black,9
pJ1ov8gdrd,2025-08-05 08:47:30,red,4
KV16xjyVlB,2025-08-05 08:48:00,black,9
96rX6x0ZkO,2025-08-05 08:48:30,black,9
mDlZwxqyrj,2025-08-05 08:49:00,red,1
9YrJNVbYrK,2025-08-05 08:49:30,red,5
jxrM73dzkQ,2025-08-05 08:50:00,red,4
LKl3WJ5plN,2025-08-05 08:50:30,red,5
WplzmGoykn,2025-08-05 08:51:00,black,12
yAlAVLEgrG,2025-08-05 08:51:30,black,13
3Ery2mgG1j,2025-08-05 08:52:00,black,13
KRkb4OK2rL,2025-08-05 08:52:30,black,11
GR1pDqgP15,2025-08-05 08:53:00,red,3
3elYe68JlL,2025-08-05 08:53:30,black,9
OWld47Lnl3,2025-08-05 08:54:00,white,0
AXlOXVKmrO,2025-08-05 08:54:30,red,4
M9rKaVpXk6,2025-08-05 08:55:01,black,10
WG17aobXlZ,2025-08-05 08:55:31,black,14
BylLPjYWlG,2025-08-05 08:56:01,black,10
gM19qyYE1A,2025-08-05 08:56:31,black,11
xmlNmVOvkv,2025-08-05 08:57:01,black,9
yAlAVLA5rG,2025-08-05 08:57:31,red,7
3Ery2m0V1j,2025-08-05 08:58:01,black,9
KRkb4OPvrL,2025-08-05 08:58:31,red,2
GR1pDqKm15,2025-08-05 08:59:01,red,1
3elYe6YwlL,2025-08-05 08:59:31,red,4
OWld47x8l3,2025-08-05 09:00:02,black,9
AXlOXVe9rO,2025-08-05 09:00:32,red,2
M9rKaV9ak6,2025-08-05 09:01:02,black,14
WG17ao3AlZ,2025-08-05 09:01:32,black,8
BylLPjNylG,2025-08-05 09:02:02,red,5
gM19qy3e1A,2025-08-05 09:02:32,white,0
xmlNmVPXkv,2025-08-05 09:03:02,red,1
7dlEP6Y6kv,2025-08-05 09:03:32,black,8
QqlPm2x5rz,2025-08-05 09:04:02,red,7
EV1eaL0w1o,2025-08-05 09:04:32,red,1
Nz1xzJxWlp,2025-08-05 09:05:02,black,10
V5k0Xj3mkY,2025-08-05 09:05:32,black,8
vRl8RA361K,2025-08-05 09:06:02,red,4
3V1qw87AlB,2025-08-05 09:06:32,red,2
MerWeVzxkX,2025-08-05 09:07:02,red,1
N8r2oM331b,2025-08-05 09:07:32,red,6
Y8kG7VOBkZ,2025-08-05 09:08:02,black,13
DV1aedE61e,2025-08-05 09:08:33,white,0
JblRmD8okO,2025-08-05 09:09:03,red,4
AKl5Rj3Br9,2025-08-05 09:09:33,red,2
O2l46j3V1n,2025-08-05 09:10:03,black,13
8Lkna6z713,2025-08-05 09:10:33,red,3
eRlv8XPb1j,2025-08-05 09:11:03,red,3
04lQmx0Nln,2025-08-05 09:11:33,black,11
zokgZNqa1y,2025-08-05 09:12:03,black,12
4J1mX8Yyrj,2025-08-05 09:12:33,black,13
Jw1DPVpL1E,2025-08-05 09:13:03,white,0
o5rVGxyq1K,2025-08-05 09:13:33,red,1
2O1BX9yVlK,2025-08-05 09:14:03,red,7
4ekjRvyQk9,2025-08-05 09:14:33,black,14
YArwwJe2rz,2025-08-05 09:15:03,white,0
pJ1ov8Oqrd,2025-08-05 09:15:33,black,8
KV16xj3ZlB,2025-08-05 09:16:03,black,10
96rX6xp3kO,2025-08-05 09:16:33,red,1
mDlZwxderj,2025-08-05 09:17:03,black,11
9YrJNVLMrK,2025-08-05 09:17:33,black,13
jxrM73E2kQ,2025-08-05 09:18:04,black,12
LKl3WJ3OlN,2025-08-05 09:18:34,black,14
WplzmG8gkn,2025-08-05 09:19:04,red,5
yAlAVLW5rG,2025-08-05 09:19:34,black,10
3Ery2mEV1j,2025-08-05 09:20:04,white,0
KRkb4O9vrL,2025-08-05 09:20:34,black,10
GR1pDqpm15,2025-08-05 09:21:04,red,4
3elYe6ywlL,2025-08-05 09:21:34,black,13
OWld47E8l3,2025-08-05 09:22:04,red,4
AXlOXVB9rO,2025-08-05 09:22:34,black,10
M9rKaVBak6,2025-08-05 09:23:04,black,14
WG17aoLAlZ,2025-08-05 09:23:34,red,5
BylLPjBylG,2025-08-05 09:24:04,red,5
gM19qyNe1A,2025-08-05 09:24:34,black,9
xmlNmV3Xkv,2025-08-05 09:25:04,black,9
7dlEP6B6kv,2025-08-05 09:25:34,black,14
QqlPm2B5rz,2025-08-05 09:26:04,red,5
EV1eaLPw1o,2025-08-05 09:26:34,red,6
Nz1xzJNWlp,2025-08-05 09:27:05,red,6
V5k0XjbmkY,2025-08-05 09:27:35,red,7
vRl8RA961K,2025-08-05 09:28:05,black,13
3V1qw8YAlB,2025-08-05 09:28:35,black,14
MerWeVBxkX,2025-08-05 09:29:05,black,10
N8r2oMY31b,2025-08-05 09:29:35,red,7
Y8kG7VBBkZ,2025-08-05 09:30:05,white,0
DV1aedL61e,2025-08-05 09:30:35,red,2
JblRmDXokO,2025-08-05 09:31:05,white,0
AKl5RjKBr9,2025-08-05 09:31:35,black,12
O2l46jOV1n,2025-08-05 09:32:05,red,4
8Lkna6y713,2025-08-05 09:32:35,red,1
eRlv8XLb1j,2025-08-05 09:33:05,red,4
04lQmxzNln,2025-08-05 09:33:35,black,13
zokgZNxa1y,2025-08-05 09:34:05,black,13
4J1mX8Ayrj,2025-08-05 09:34:35,white,0
Jw1DPVBL1E,2025-08-05 09:35:05,black,9
o5rVGxBq1K,2025-08-05 09:35:36,red,1
2O1BX92VlK,2025-08-05 09:36:06,black,11
4ekjRvqQk9,2025-08-05 09:36:36,white,0
YArwwJ92rz,2025-08-05 09:37:06,black,10
pJ1ov8bqrd,2025-08-05 09:37:36,black,9
KV16xj7ZlB,2025-08-05 09:38:06,red,6
96rX6xA3kO,2025-08-05 09:38:36,red,7
mDlZwxberj,2025-08-05 09:39:06,black,14
9YrJNVBMrK,2025-08-05 09:39:36,red,7
jxrM73j2kQ,2025-08-05 09:40:06,red,7
LKl3WJdOlN,2025-08-05 09:40:36,black,11
WplzmGPgkn,2025-08-05 09:41:06,red,4
yAlAVLv5rG,2025-08-05 09:41:36,red,3
3Ery2mJV1j,2025-08-05 09:42:06,black,11
KRkb4ORvrL,2025-08-05 09:42:36,white,0
GR1pDq5m15,2025-08-05 09:43:06,red,7
3elYe6RwlL,2025-08-05 09:43:36,black,9
OWld47R8l3,2025-08-05 09:44:06,red,5
AXlOXVz9rO,2025-08-05 09:44:37,red,2
M9rKaV3ak6,2025-08-05 09:45:07,red,5
WG17aoxAlZ,2025-08-05 09:45:37,red,4
BylLPjXylG,2025-08-05 09:46:07,red,4
gM19qy8e1A,2025-08-05 09:46:37,red,1
xmlNmVzXkv,2025-08-05 09:47:07,black,9
yAlAVLvLrG,2025-08-05 09:47:37,black,9
3Ery2mJz1j,2025-08-05 09:48:07,black,13
KRkb4ORVrL,2025-08-05 09:48:37,red,5
GR1pDq5Z15,2025-08-05 09:49:07,red,1
3elYe6RLlL,2025-08-05 09:49:37,black,10
OWld47RXl3,2025-08-05 09:50:07,red,1
AXlOXVzbrO,2025-08-05 09:50:37,red,3
M9rKaV3pk6,2025-08-05 09:51:07,red,1
WG17aox3lZ,2025-08-05 09:51:37,black,14
BylLPjXBlG,2025-08-05 09:52:07,black,13
gM19qy881A,2025-08-05 09:52:37,black,13
xmlNmVz4kv,2025-08-05 09:53:07,red,1
7dlEP6QNkv,2025-08-05 09:53:38,red,6
QqlPm2vWrz,2025-08-05 09:54:08,black,10
EV1eaLzZ1o,2025-08-05 09:54:38,red,1
Nz1xzJ5Ylp,2025-08-05 09:55:08,black,11
V5k0Xj7OkY,2025-08-05 09:55:38,black,8
vRl8RA0Y1K,2025-08-05 09:56:08,black,11
3V1qw8vdlB,2025-08-05 09:56:38,black,12
MerWeVwQkX,2025-08-05 09:57:08,black,10
N8r2oM9z1b,2025-08-05 09:57:38,black,8
Y8kG7V6YkZ,2025-08-05 09:58:08,red,5
DV1aed6W1e,2025-08-05 09:58:38,black,14
JblRmDvqkO,2025-08-05 09:59:08,black,13
AKl5RjPVr9,2025-08-05 09:59:38,red,2
O2l46jEZ1n,2025-08-05 10:00:08,red,5
8Lkna64313,2025-08-05 10:00:38,black,13
eRlv8X5p1j,2025-08-05 10:01:08,black,12
04lQmxvMln,2025-08-05 10:01:38,black,8
zokgZNRd1y,2025-08-05 10:02:08,black,12
4J1mX85arj,2025-08-05 10:02:39,red,1
Jw1DPVvK1E,2025-08-05 10:03:09,black,8
o5rVGxbN1K,2025-08-05 10:03:39,black,13
2O1BX94RlK,2025-08-05 10:04:09,black,8
4ekjRvagk9,2025-08-05 10:04:39,black,14
YArwwJE0rz,2025-08-05 10:05:09,red,3
pJ1ov8Yord,2025-08-05 10:05:39,black,14
KV16xj0glB,2025-08-05 10:06:09,black,8
96rX6xzdkO,2025-08-05 10:06:39,red,5
mDlZwxOwrj,2025-08-05 10:07:09,black,12
9YrJNVXerK,2025-08-05 10:07:39,red,1
jxrM73mbkQ,2025-08-05 10:08:09,black,13
LKl3WJPYlN,2025-08-05 10:08:39,black,9
WplzmGxbkn,2025-08-05 10:09:09,black,11
yAlAVL4LrG,2025-08-05 10:09:39,red,5
3Ery2mez1j,2025-08-05 10:10:09,red,7
KRkb4OeVrL,2025-08-05 10:10:39,black,9
